X1,X2,Y
3.745401188473625,3.490808570098726,353.07404375613754
9.50714306409916,2.680481831720602,453.84352712951903
7.319939418114051,1.5476380814316388,315.60100319085166
5.986584841970366,4.068975098534743,457.74277906170465
1.5601864044243652,3.4236558627693965,287.8843664763715
1.5599452033620265,0.8130846967244565,103.5690406126824
0.5808361216819946,4.554635922469212,341.31040621150777
8.661761457749352,4.112686214615845,535.4484022131637
6.011150117432088,4.74899956645962,505.35084108381415
7.080725777960454,3.6285975419418,452.56882539372856
0.20584494295802447,3.0670759796789495,224.3852893982953
9.699098521619943,2.0912151814530944,420.46641186285433
8.324426408004218,4.663642416770067,564.7457086891835
2.1233911067827616,4.330319447502042,364.3541346109217
1.8182496720710062,0.22609335053094703,64.80150562486888
1.8340450985343382,0.13183487248626002,62.81984441215174
3.0424224295953772,1.8823168343902479,218.75321296266486
5.247564316322379,4.052766653909164,436.0412346793225
4.319450186421157,4.936380646574722,471.48426787885865
2.9122914019804194,0.7520844555176409,135.00166787619574
6.118528947223795,2.9706535767606757,384.11178208422626
1.3949386065204183,1.9044542831551077,173.2424456301496
2.9214464853521815,4.8495719890730165,426.3123543679272
3.663618432936917,4.210594615678543,400.6089832580002
4.56069984217036,4.1916435235556895,424.43729329835946
7.851759613930136,2.3434657989748513,385.616996670321
1.9967378215835974,2.074097511688326,203.61384987747928
5.142344384136116,1.3670353596535312,240.08765604788505
5.924145688620425,0.2818774832546356,188.40089284359806
0.46450412719997725,4.323611881275266,318.19334452770426
6.075448519014383,4.064505045650388,458.31867348525753
1.7052412368729153,4.998588366430653,401.76706653246964
0.6505159298527952,4.983184185369527,374.9144789658222
9.488855372533333,2.7771585280131372,463.25931547288917
9.656320330745594,3.8449370759025525,545.4311907288951
8.08397348116461,4.72382864941214,558.7719708347971
3.0461376917337066,4.248236953387058,387.45077959076343
0.9767211400638387,1.2367405087159882,116.93602963186952
6.842330265121569,2.2527206765504677,351.692983437038
4.4015249373960135,0.6457970757574749,171.22525137599982
1.2203823484477883,4.770255136293612,371.82424353318373
4.951769101112702,3.0308731722544002,356.6602249415892
0.34388521115218396,1.1432140275173137,95.39477811322892
9.093204020787821,3.3585034220292838,492.3377784252588
2.587799816000169,3.090641202289479,291.0029151677562
6.62522284353982,1.7908135901642024,315.5607734750088
3.1171107608941098,0.5677879609981451,130.75119082736478
5.200680211778108,3.357865977963998,382.98181031092435
5.4671027934327965,2.6015385045189667,336.9477384027732
1.8485445552552704,3.8615919586781966,325.36870739557855
9.695846277645586,2.600817505559967,453.4528376467655
7.7513282336111455,4.2609075015927,517.7243192612253
9.394989415641891,2.759534193872428,456.9783498694112
8.948273504276488,2.8046898576769315,448.14904288459553
5.978999788110851,4.383268013291725,478.5546532360427
9.218742350231167,2.0174143310619854,401.82963277694665
0.884925020519195,0.6700761422532037,75.45430766014307
1.959828624191452,0.14391338156669486,63.09634348711842
0.45227288910538066,3.775686278368095,282.7060114560386
3.2533033076326436,3.1015477567673235,310.87440565574303
3.8867728968948203,3.5203988404961177,358.67903136897445
2.713490317738959,1.0648208075445535,152.92964521668736
8.287375091519294,0.6818573779338488,278.2129323527189
3.567533266935893,0.07272332833940964,105.8191072786712
2.8093450968738076,1.7529377940329849,203.45315050523465
5.426960831582485,2.9495884342731653,362.36058464572056
1.4092422497476265,1.9612202254986615,179.28375629115413
8.021969807540398,2.1873746101186455,384.82935220937674
0.7455064367977082,4.520793472468742,340.57503680711386
9.868869366005173,1.7412773351165018,398.89703913141284
7.722447692966574,2.569947445799054,397.44852300194736
1.987156815341724,3.9182650637057153,332.72625611435353
0.05522117123602399,1.9827139116063508,141.04410626404655
8.154614284548341,3.1104335011393673,451.54801161046373
7.068573438476172,4.311818543733726,506.90018137840707
7.2900716804098735,4.747603118288211,540.0603358624404
7.712703466859457,0.7353674046451897,266.5020716556648
0.7404465173409036,4.632938125807472,350.6139405306486
3.5846572854427263,2.460581465397691,273.9672419470705
1.1586905952512971,1.2912219414947916,125.38595814867755
8.631034258755935,2.2956787811913064,405.06799875145157
6.232981268275579,4.900162876427386,519.4035515080661
3.308980248526492,2.463090469964348,270.62588072887064
0.6355835028602363,1.643758051437541,138.09491507834306
3.109823217156622,3.167004271583629,310.70677598185426
3.2518332202674705,1.2007280938909655,175.52762171387573
