X1,X2,Y
3.745401188473625,3.490808570098726,85.91695601286023
9.50714306409916,2.680481831720602,109.44750387052416
7.319939418114051,1.5476380814316388,78.30981901314813
5.986584841970366,4.068975098534743,112.29984205945082
1.5601864044243652,3.4236558627693965,70.24303539391238
1.5599452033620265,0.8130846967244565,26.90361771895919
0.5808361216819946,4.554635922469212,83.16250784284838
8.661761457749352,4.112686214615845,131.4663560111717
6.011150117432088,4.74899956645962,122.67071202892085
7.080725777960454,3.6285975419418,107.9293167917018
0.20584494295802447,3.0670759796789495,54.44044269351348
9.699098521619943,2.0912151814530944,103.85972311036842
8.324426408004218,4.663642416770067,138.09606361551144
2.1233911067827616,4.330319447502042,85.92567120337343
1.8182496720710062,0.22609335053094703,14.409221582706618
1.8340450985343382,0.13183487248626002,17.185814228672594
3.0424224295953772,1.8823168343902479,53.217232884088546
5.247564316322379,4.052766653909164,106.99298472545769
4.319450186421157,4.936380646574722,114.2112590489793
2.9122914019804194,0.7520844555176409,33.23098783665432
6.118528947223795,2.9706535767606757,95.20738104745004
1.3949386065204183,1.9044542831551077,41.10820360284501
2.9214464853521815,4.8495719890730165,103.08509076558852
3.663618432936917,4.210594615678543,96.30088691968356
4.56069984217036,4.1916435235556895,102.31384634077462
7.851759613930136,2.3434657989748513,94.18289163314614
1.9967378215835974,2.074097511688326,49.68108999305416
5.142344384136116,1.3670353596535312,58.27851455973589
5.924145688620425,0.2818774832546356,48.77244928681881
0.46450412719997725,4.323611881275266,74.96371626764035
6.075448519014383,4.064505045650388,111.25098212083456
1.7052412368729153,4.998588366430653,96.03322877088316
0.6505159298527952,4.983184185369527,92.161698428959
9.488855372533333,2.7771585280131372,114.02679213697982
9.656320330745594,3.8449370759025525,135.0218616844998
8.08397348116461,4.72382864941214,133.9217806620847
3.0461376917337066,4.248236953387058,94.07709258145445
0.9767211400638387,1.2367405087159882,29.640898219865544
6.842330265121569,2.2527206765504677,86.35713133575979
4.4015249373960135,0.6457970757574749,43.92018559977988
1.2203823484477883,4.770255136293612,88.60243685592518
4.951769101112702,3.0308731722544002,89.00592251648487
0.34388521115218396,1.1432140275173137,26.439631193098123
9.093204020787821,3.3585034220292838,120.02130919913327
2.587799816000169,3.090641202289479,69.76449410812079
6.62522284353982,1.7908135901642024,79.72715989180558
3.1171107608941098,0.5677879609981451,34.63131495468866
